2010-01-04 15:00:00,78,1,1.0,2.0,9.0,9
2010-01-04 16:00:00,136,2,1.0,8.0,14.0,14
2010-01-04 17:00:00,65,1,1.0,1.0,9.0,9
2010-01-04 18:00:00,30,1,1.0,1.0,1.0,1
2010-01-04 19:00:00,50,1,1.0,1.0,7.0,7
2010-01-04 20:00:00,55,1,1.0,1.0,7.0,7
2010-01-04 21:00:00,51,1,1.0,1.0,4.0,4
2010-01-04 22:00:00,107,1,1.0,1.0,2.0,2
2010-01-04 23:00:00,165,1,1.0,2.0,13.480000000000018,14
2010-01-05 00:00:00,49,1,1.0,1.0,1.0,1
2010-01-05 01:00:00,57,1,1.0,1.0,3.0,3
2010-01-05 02:00:00,77,1,1.0,2.0,9.0,9
2010-01-05 03:00:00,32,1,1.0,1.0,1.0,1
2010-01-05 04:00:00,37,1,1.0,1.0,2.0,2
2010-01-05 05:00:00,58,1,1.0,1.0,3.0,3
2010-01-05 06:00:00,44,1,1.0,1.0,2.0,2
2010-01-05 07:00:00,29,1,1.0,1.0,2.0,2
2010-01-05 08:00:00,43,1,1.0,2.0,6.0,6
2010-01-05 09:00:00,47,1,1.0,1.0,2.0,2
2010-01-05 10:00:00,49,1,1.0,1.0,5.0,5
2010-01-05 11:00:00,69,1,1.0,1.0,9.0,9
2010-01-05 12:00:00,99,2,1.0,3.8999999999999986,8.0,8
2010-01-05 13:00:00,119,2,1.0,4.0,9.0,9
2010-01-05 14:00:00,56,1,1.0,2.0,6.0,6
2010-01-05 15:00:00,91,2,1.0,5.0,11.0,11
2010-01-05 16:00:00,145,1,1.0,2.0,14.699999999999989,15
2010-01-05 17:00:00,91,1,1.0,2.0,16.0,16
2010-01-05 18:00:00,48,1,1.0,1.0,6.0,6
2010-01-05 19:00:00,52,1,1.0,1.0,6.0,6
2010-01-05 20:00:00,134,2,1.0,5.399999999999999,11.0,11
2010-01-05 21:00:00,71,1,1.0,2.0,7.0,7
2010-01-05 22:00:00,52,1,1.0,2.0,4.0,4
2010-01-05 23:00:00,67,1,1.0,2.0,9.0,9
2010-01-06 00:00:00,41,1,1.0,1.0,2.0,2
2010-01-06 01:00:00,39,1,1.0,1.0,2.0,2
2010-01-06 02:00:00,40,1,1.0,1.5,5.0,5
2010-01-06 03:00:00,55,1,1.0,1.1000000000000014,11.0,11
2010-01-06 04:00:00,32,1,1.0,1.0,2.0,2
2010-01-06 05:00:00,32,1,1.0,1.0,1.0,1
2010-01-06 06:00:00,27,1,1.0,1.0,2.0,2
2010-01-06 07:00:00,36,1,1.0,1.0,1.0,1
2010-01-06 08:00:00,49,1,1.0,1.0,3.0,3
2010-01-06 09:00:00,86,1,1.0,2.0,9.0,9
2010-01-06 10:00:00,44,1,1.0,1.0,2.0,2
2010-01-06 11:00:00,78,1,1.0,2.0,9.0,9
2010-01-06 12:00:00,32,1,1.0,1.0,1.0,1
2010-01-06 13:00:00,46,1,1.0,1.7000000000000028,2.0,2
2010-01-06 14:00:00,68,2,1.0,2.700000000000003,13.0,13
2010-01-06 15:00:00,141,2,1.0,6.0,14.0,14
2010-01-06 16:00:00,62,2,1.0,2.6999999999999993,17.0,17
2010-01-06 17:00:00,26,1,1.0,1.0,1.0,1
2010-01-06 18:00:00,59,1,1.0,1.7999999999999972,4.0,4
2010-01-06 19:00:00,78,1,1.0,2.0,8.0,8
2010-01-06 20:00:00,51,1,1.0,1.0,4.0,4
2010-01-06 21:00:00,87,1,1.0,1.0,5.0,5
2010-01-06 22:00:00,60,1,1.0,1.0,5.0,5
2010-01-06 23:00:00,55,1,1.0,2.0,5.0,5
2010-01-07 00:00:00,64,2,1.0,1.8999999999999915,21.0,21
2010-01-07 01:00:00,49,1,1.0,1.0,10.0,10
2010-01-07 02:00:00,41,1,1.0,1.2999999999999972,4.0,4
2010-01-07 03:00:00,28,1,1.0,1.0,2.0,2
2010-01-07 04:00:00,45,1,1.0,1.2000000000000028,6.0,6
2010-01-07 05:00:00,27,1,1.0,1.0,1.0,1
2010-01-07 06:00:00,46,1,1.0,1.1000000000000014,5.0,5
2010-01-07 07:00:00,33,1,1.0,1.0,2.0,2
2010-01-07 08:00:00,51,1,1.0,1.0,5.0,5
2010-01-07 09:00:00,106,1,1.0,2.0,5.0,5
2010-01-07 10:00:00,38,1,1.0,2.0,2.0,2
2010-01-07 11:00:00,61,2,1.0,5.5,10.0,10
2010-01-07 12:00:00,68,2,1.0,2.0,18.0,18
2010-01-07 13:00:00,53,1,1.0,2.0,3.0,3
2010-01-07 14:00:00,89,1,1.0,3.0,8.0,8
2010-01-07 15:00:00,76,1,1.0,1.8999999999999986,7.0,7
